le,x,y,pol
401,17,3,0
22544,16,48,1
23486,62,55,1
12623,79,98,0
29499,59,102,1
3761,49,29,0
30398,62,109,1
6210,66,48,0
4045,77,31,0
13945,121,108,0
2185,9,17,0
23417,121,54,1
1925,5,15,0
23823,15,58,1
12256,96,95,0
560,48,4,0
13435,123,104,0
26432,64,78,1
29246,62,100,1
20171,75,29,1
12276,116,95,0
22542,14,48,1
30671,79,111,1
3250,50,25,0
4740,4,37,0
9468,124,73,0
12475,59,97,0
22335,63,46,1
11819,43,92,0
23418,122,54,1
13432,120,104,0
1988,68,15,0
7548,124,58,0
25270,54,69,1
12578,34,98,0
18528,96,16,1
26071,87,75,1
1035,11,8,0
9023,63,70,0
13302,118,103,0
24122,58,60,1
24453,5,63,1
29424,112,101,1
29621,53,103,1
11961,57,93,0
29650,82,103,1
1802,10,14,0
10997,117,85,0
13604,36,106,0
24592,16,64,1
13606,38,106,0
23290,122,53,1
24077,13,60,1
12345,57,96,0
21449,73,39,1
2824,8,22,0
22034,18,44,1
26870,118,81,1
7998,62,62,0
5683,51,44,0
9811,83,76,0
972,76,7,0
24964,4,67,1
2440,8,19,0
21261,13,38,1
898,2,7,0
7490,66,58,0
24462,14,63,1
18630,70,17,1
23240,72,53,1
29118,62,99,1
3401,73,26,0
24523,75,63,1
29973,21,106,1
22907,123,50,1
24132,68,60,1
1327,47,10,0
9944,88,77,0
21142,22,37,1
11513,121,89,0
21322,74,38,1
27324,60,85,1
2639,79,20,0
28353,65,93,1
7744,64,60,0
27383,119,85,1
29296,112,100,1
642,2,5,0
23623,71,56,1
22928,16,51,1
24893,61,66,1
11765,117,91,0
22672,16,49,1
12384,96,96,0
5568,64,43,0
29104,48,99,1
5376,0,42,0
8698,122,67,0
30287,79,108,1
22971,59,51,1
13454,14,105,0
22033,17,44,1
9143,55,71,0
10305,65,80,0
28732,60,96,1
28099,67,91,1
23948,12,59,1
13729,33,107,0
11948,44,93,0
27506,114,86,1
27898,122,89,1
29551,111,102,1
30571,107,110,1
22161,17,45,1
22080,64,44,1
14213,5,111,0
28918,118,97,1
26597,101,79,1
18456,24,16,1
27250,114,84,1
29679,111,103,1
26783,31,81,1
20221,125,29,1
24586,10,64,1
22600,72,48,1
24089,25,60,1
29772,76,104,1
29772,76,104,1
25848,120,73,1
26053,69,75,1
11643,123,90,0
25914,58,74,1
11640,120,90,0
30230,22,108,1
22675,19,49,1
23750,70,57,1
11296,32,88,0
22175,31,45,1
25464,120,70,1
22414,14,47,1
10746,122,83,0
12759,87,99,0
3527,71,27,0
23163,123,52,1
8701,125,67,0
24461,13,63,1
19652,68,25,1
20044,76,28,1
14135,55,110,0
7997,61,62,0
7483,59,58,0
27704,56,88,1
24457,9,63,1
25610,10,72,1
1047,23,8,0
23928,120,58,1
22333,61,46,1
22333,61,46,1
2439,7,19,0
29360,48,101,1
7430,6,58,0
19862,22,27,1
8744,40,68,0
22535,7,48,1
28406,118,93,1
6784,0,53,0
28395,107,93,1
2120,72,16,0
3459,3,27,0
16729,89,2,1
8620,44,67,0
26845,93,81,1
11315,51,88,0
30204,124,107,1
23174,6,53,1
25655,55,72,1
25977,121,74,1
9337,121,72,0
2823,7,22,0
24824,120,65,1
28977,49,98,1
29898,74,105,1
30617,25,111,1
2113,65,16,0
23998,62,59,1
7293,125,56,0
19468,12,24,1
13815,119,107,0
29581,13,103,1
11964,60,93,0
29680,112,103,1
3776,64,29,0
2570,10,20,0
29911,87,105,1
28217,57,92,1
12633,89,98,0
14056,104,109,0
6068,52,47,0
4147,51,32,0
11572,52,90,0
12197,37,95,0
12989,61,101,0
30032,80,106,1
26106,122,75,1
970,74,7,0
23359,63,54,1
28790,118,96,1
17102,78,5,1
21283,35,38,1
3138,66,24,0
21900,12,43,1
26176,64,76,1
24247,55,61,1
8868,36,69,0
3591,7,28,0
26687,63,80,1
27676,28,88,1
29778,82,104,1
30127,47,107,1
27131,123,83,1
25398,54,70,1
28862,62,97,1
19453,125,23,1
22343,71,46,1
10173,61,79,0
11407,15,89,0
13576,8,106,0
30073,121,106,1
3912,72,30,0
20030,62,28,1
29617,49,103,1
29239,55,100,1
18957,13,20,1
25148,60,68,1
918,22,7,0
12454,38,97,0
529,17,4,0
13224,40,103,0
30589,125,110,1
4148,52,32,0
21906,18,43,1
18247,71,14,1
28855,55,97,1
21768,8,42,1
1285,5,10,0
30456,120,109,1
1373,93,10,0
6913,1,54,0
14323,115,111,0
24320,0,62,1
25216,0,69,1
28481,65,94,1
1305,25,10,0
24791,87,65,1
12581,37,98,0
29753,57,104,1
13883,59,108,0
30139,59,107,1
11385,121,88,0
5890,2,46,0
28471,55,94,1
22800,16,50,1
26547,51,79,1
21260,12,38,1
8906,74,69,0
3843,3,30,0
3078,6,24,0
28849,49,97,1
27260,124,84,1
4676,68,36,0
10348,108,80,0
12980,52,101,0
9015,55,70,0
7113,73,55,0
7113,73,55,0
268,12,2,0
11838,62,92,0
13560,120,105,0
10997,117,85,0
28609,65,95,1
4867,3,38,0
21644,12,41,1
7995,59,62,0
12793,121,99,0
5701,69,44,0
12217,57,95,0
25720,120,72,1
21513,9,40,1
26308,68,77,1
24457,9,63,1
13362,50,104,0
20928,64,35,1
29941,117,105,1
27187,51,84,1
11062,54,86,0
21011,19,36,1
19837,125,26,1
30196,116,107,1
22335,63,46,1
14333,125,111,0
11201,65,87,0
30288,80,108,1
7558,6,59,0
9515,43,74,0
17266,114,6,1
27387,123,85,1
6146,2,48,0
8002,66,62,0
11898,122,92,0
13559,119,105,0
24206,14,61,1
14184,104,110,0
13088,32,102,0
19727,15,26,1
8316,124,64,0
10676,52,83,0
28127,95,91,1
10355,115,80,0
28150,118,91,1
20755,19,34,1
21395,19,39,1
28537,121,94,1
2824,8,22,0
991,95,7,0
658,18,5,0
25669,69,72,1
30416,80,109,1
24719,15,65,1
21629,125,40,1
20876,12,35,1
7296,0,57,0
12239,79,95,0
26430,62,78,1
30138,58,107,1
20931,67,35,1
20117,21,29,1
30398,62,109,1
8188,124,63,0
10873,121,84,0
1361,81,10,0
30388,52,109,1
30032,80,106,1
24697,121,64,1
24522,74,63,1
6461,61,50,0
4738,2,37,0
27314,50,85,1
6947,35,54,0
22289,17,46,1
5762,2,45,0
25995,11,75,1
27207,71,84,1
24516,68,63,1
1929,9,15,0
29680,112,103,1
30574,110,110,1
21267,19,38,1
7430,6,58,0
25276,60,69,1
22663,7,49,1
25591,119,71,1
13818,122,107,0
29674,106,103,1
25739,11,73,1
7461,37,58,0
27127,119,83,1
30069,117,106,1
6464,64,50,0
12724,52,99,0
14067,115,109,0
30317,109,108,1
3852,12,30,0
30512,48,110,1
25142,54,68,1
13299,115,103,0
3378,50,26,0
27754,106,88,1
8315,123,64,0
30450,114,109,1
12154,122,94,0
21529,25,40,1
9126,38,71,0
17484,76,8,1
24973,13,67,1
28132,100,91,1
25402,58,70,1
21757,125,41,1
17485,77,8,1
22413,13,47,1
28738,66,96,1
6785,1,53,0
22524,124,47,1
1671,7,13,0
8994,34,70,0
26938,58,82,1
23367,71,54,1
25675,75,72,1
8639,63,67,0
25838,110,73,1
13454,14,105,0
22717,61,49,1
11765,117,91,0
29888,64,105,1
23695,15,57,1
21785,25,42,1
21436,60,39,1
24328,8,62,1
24771,67,65,1
10038,54,78,0
271,15,2,0
29420,108,101,1
24963,3,67,1
7676,124,59,0
11004,124,85,0
10221,109,79,0
6017,1,47,0
20797,61,34,1
5130,10,40,0
3909,69,30,0
23537,113,55,1
27954,50,90,1
22673,17,49,1
6784,0,53,0
27506,114,86,1
24707,3,65,1
10820,68,84,0
25875,19,74,1
19861,21,27,1
22290,18,46,1
29410,98,101,1
9596,124,74,0
19786,74,26,1
25480,8,71,1
3509,53,27,0
27189,53,84,1
22682,26,49,1
25937,81,74,1
23307,11,54,1
24388,68,62,1
7040,0,55,0
7743,63,60,0
24260,68,61,1
1986,66,15,0
29245,61,100,1
23565,13,56,1
1047,23,8,0
28019,115,90,1
26295,55,77,1
3335,7,26,0
25365,21,70,1
1710,46,13,0
21896,8,43,1
30333,125,108,1
4611,3,36,0
462,78,3,0
22720,64,49,1
29506,66,102,1
24333,13,62,1
30021,69,106,1
28536,120,94,1
30415,79,109,1
29424,112,101,1
2123,75,16,0
24321,1,62,1
27131,123,83,1
22853,69,50,1
1349,69,10,0
13432,120,104,0
19222,22,22,1
21261,13,38,1
4033,65,31,0
24706,2,65,1
25945,89,74,1
10107,123,78,0
25081,121,67,1
20239,15,30,1
11449,57,89,0
13750,54,107,0
25026,66,67,1
25581,109,71,1
14312,104,111,0
24078,14,60,1
26428,60,78,1
10493,125,81,0
26815,63,81,1
789,21,6,0
30389,53,109,1
10296,56,80,0
30455,119,109,1
24720,16,65,1
16718,78,2,1
6280,8,49,0
27443,51,86,1
9660,60,75,0
6013,125,46,0
19609,25,25,1
21311,63,38,1
8357,37,65,0
3271,71,25,0
28173,13,92,1
18757,69,18,1
28793,121,96,1
12299,11,96,0
22800,16,50,1
24259,67,61,1
27003,123,82,1
25433,89,70,1
14283,75,111,0
12410,122,96,0
18147,99,13,1
28565,21,95,1
27576,56,87,1
29759,63,104,1
13683,115,106,0
29644,76,103,1
8008,72,62,0
9144,56,71,0
3662,78,28,0
29162,106,99,1
25534,62,71,1
30138,58,107,1
30015,63,106,1
28472,56,94,1
5938,50,46,0
6144,0,48,0
28791,119,96,1
18456,24,16,1
29837,13,105,1
13939,115,108,0
917,21,7,0
23097,57,52,1
22780,124,49,1
22524,124,47,1
397,13,3,0
19657,73,25,1
25610,10,72,1
25592,120,71,1
6397,125,49,0
26809,57,81,1
3008,64,23,0
21629,125,40,1
26487,119,78,1
19400,72,23,1
13044,116,101,0
6018,2,47,0
24772,68,65,1
7618,66,59,0
27964,60,90,1
29244,60,100,1
26818,66,81,1
11321,57,88,0
28537,121,94,1
9279,63,72,0
25847,119,73,1
12217,57,95,0
1175,23,9,0
22294,22,46,1
4868,4,38,0
13560,120,105,0
18322,18,15,1
27198,62,84,1
28825,25,97,1
29941,117,105,1
24056,120,59,1
29630,62,103,1
13853,29,108,0
24590,14,64,1
29806,110,104,1
9084,124,70,0
19648,64,25,1
10183,71,79,0
10250,10,80,0
28657,113,95,1
12224,64,95,0
17483,75,8,1
25226,10,69,1
21435,59,39,1
26548,52,79,1
10179,67,79,0
13618,50,106,0
24327,7,62,1
22852,68,50,1
5124,4,40,0
29423,111,101,1
788,20,6,0
7344,48,57,0
14319,111,111,0
20755,19,34,1
18630,70,17,1
12014,110,93,0
30702,110,111,1
11063,55,86,0
23430,6,55,1
2120,72,16,0
29594,26,103,1
23163,123,52,1
27765,117,88,1
22803,19,50,1
20235,11,30,1
23941,5,59,1
1158,6,9,0
13888,64,108,0
24078,14,60,1
27838,62,89,1
28849,49,97,1
24069,5,60,1
29813,117,104,1
30583,119,110,1
10932,52,85,0
27259,123,84,1
29110,54,99,1
6465,65,50,0
25464,120,70,1
8249,57,64,0
3079,7,24,0
20733,125,33,1
6075,59,47,0
12469,53,97,0
6474,74,50,0
404,20,3,0
26105,121,75,1
26247,7,77,1
22030,14,44,1
12887,87,100,0
12887,87,100,0
25496,24,71,1
5452,76,42,0
28353,65,93,1
5890,2,46,0
13688,120,106,0
28400,112,93,1
13559,119,105,0
11322,58,88,0
4927,63,38,0
22163,19,45,1
27612,92,87,1
5253,5,41,0
30701,109,111,1
27324,60,85,1
7242,74,56,0
22034,18,44,1
19489,33,24,1
13171,115,102,0
9518,46,74,0
5568,64,43,0
10212,100,79,0
3146,74,24,0
24505,57,63,1
24641,65,64,1
9948,92,77,0
4630,22,36,0
2696,8,21,0
13240,56,103,0
30328,120,108,1
22544,16,48,1
28153,121,91,1
22396,124,46,1
17476,68,8,1
4786,50,37,0
13556,116,105,0
10686,62,83,0
1222,70,9,0
21814,54,42,1
2478,46,19,0
2478,46,19,0
24584,8,64,1
24584,8,64,1
21133,13,37,1
10284,44,80,0
30273,65,108,1
30699,107,111,1
24696,120,64,1
28082,50,91,1
11129,121,86,0
28130,98,91,1
25020,60,67,1
4612,4,36,0
4357,5,34,0
25859,3,74,1
7874,66,61,0
22853,69,50,1
22672,16,49,1
6402,2,50,0
20933,69,35,1
27152,16,84,1
24004,68,59,1
11385,121,88,0
9991,7,78,0
8639,63,67,0
21650,18,41,1
9852,124,76,0
5707,75,44,0
8002,66,62,0
13454,14,105,0
1928,8,15,0
29801,105,104,1
22421,21,47,1
26722,98,80,1
23558,6,56,1
13747,51,107,0
9724,124,75,0
24253,61,61,1
24453,5,63,1
29941,117,105,1
27898,122,89,1
11453,61,89,0
9276,60,72,0
29068,12,99,1
24893,61,66,1
10646,22,83,0
30489,25,110,1
21245,125,37,1
5378,2,42,0
23866,58,58,1
13819,123,107,0
27634,114,87,1
28767,95,96,1
29628,60,103,1
1160,8,9,0
1160,8,9,0
29830,6,105,1
24337,17,62,1
25934,78,74,1
20172,76,29,1
24589,13,64,1
28649,105,95,1
27255,119,84,1
23317,21,54,1
3980,12,31,0
25094,6,68,1
11894,118,92,0
22718,62,49,1
3469,13,27,0
26135,23,76,1
13592,24,106,0
27976,72,90,1
18631,71,17,1
9143,55,71,0
26893,13,82,1
19140,68,21,1
28084,52,91,1
29545,105,102,1
30651,59,111,1
7359,63,57,0
22028,12,44,1
30127,47,107,1
29552,112,102,1
29493,53,102,1
20755,19,34,1
2935,119,22,0
1284,4,10,0
9810,82,76,0
5248,0,41,0
3777,65,29,0
29808,112,104,1
12285,125,95,0
27378,114,85,1
1801,9,14,0
24580,4,64,1
24580,4,64,1
23312,16,54,1
7370,74,57,0
22048,32,44,1
9893,37,77,0
24639,63,64,1
13225,41,103,0
7296,0,57,0
14265,57,111,0
5762,2,45,0
22801,17,50,1
27331,67,85,1
4674,66,36,0
14313,105,111,0
22959,47,51,1
26876,124,81,1
14185,105,110,0
10378,10,81,0
12849,49,100,0
21648,16,41,1
14323,115,111,0
23419,123,54,1
265,9,2,0
24132,68,60,1
27864,88,89,1
27895,119,89,1
26308,68,77,1
29945,121,105,1
10865,113,84,0
26050,66,75,1
29678,110,103,1
29035,107,98,1
30584,120,110,1
26042,58,75,1
16716,76,2,1
7205,37,56,0
23436,12,55,1
27742,94,88,1
26041,57,75,1
262,6,2,0
4613,5,36,0
30160,80,107,1
29942,118,105,1
26811,59,81,1
22544,16,48,1
658,18,5,0
24333,13,62,1
11827,51,92,0
26251,11,77,1
24375,55,62,1
26304,64,77,1
10170,58,79,0
5002,10,39,0
26293,53,77,1
13690,122,106,0
28226,66,92,1
30709,117,111,1
11971,67,93,0
6331,59,49,0
524,12,4,0
28727,55,96,1
28790,118,96,1
10488,120,81,0
25526,54,71,1
6598,70,51,0
24584,8,64,1
12217,57,95,0
1225,73,9,0
9145,57,71,0
26511,15,79,1
30070,118,106,1
14195,115,110,0
1175,23,9,0
12601,57,98,0
1476,68,11,0
8385,65,65,0
3464,8,27,0
6345,73,49,0
7752,72,60,0
28536,120,94,1
27744,96,88,1
24588,12,64,1
23821,13,58,1
13691,123,106,0
5428,52,42,0
11446,54,89,0
14115,35,110,0
9542,70,74,0
23693,13,57,1
27326,62,85,1
6727,71,52,0
24192,0,61,1
1929,9,15,0
2693,5,21,0
11445,53,89,0
28409,121,93,1
2992,48,23,0
8967,7,70,0
7234,66,56,0
22417,17,47,1
12991,63,101,0
30672,80,111,1
29872,48,105,1
29296,112,100,1
23227,59,53,1
21012,20,36,1
778,10,6,0
24078,14,60,1
3719,7,29,0
23547,123,55,1
295,39,2,0
3912,72,30,0
29255,71,100,1
28820,20,97,1
27220,84,84,1
22013,125,43,1
26200,88,76,1
18630,70,17,1
21827,67,42,1
30260,52,108,1
28913,113,97,1
21896,8,43,1
24894,62,66,1
23056,16,52,1
26359,119,77,1
22287,15,46,1
29454,14,102,1
13398,86,104,0
8641,65,67,0
4101,5,32,0
9668,68,75,0
3519,63,27,0
25974,118,74,1
29847,23,105,1
24440,120,62,1
25848,120,73,1
29364,52,101,1
522,10,4,0
24262,70,61,1
24184,120,60,1
28434,18,94,1
19137,65,21,1
4992,0,39,0
8248,56,64,0
28028,124,90,1
26432,64,78,1
6596,68,51,0
30139,59,107,1
18893,77,19,1
29557,117,102,1
6970,58,54,0
29936,112,105,1
13302,118,103,0
23623,71,56,1
29552,112,102,1
4868,4,38,0
26519,23,79,1
22949,37,51,1
6401,1,50,0
29912,88,105,1
29242,58,100,1
6465,65,50,0
23695,15,57,1
271,15,2,0
28082,50,91,1
21824,64,42,1
14263,55,111,0
27421,29,86,1
12791,119,99,0
12791,119,99,0
8384,64,65,0
18456,24,16,1
21517,13,40,1
1546,10,12,0
5311,63,41,0
12666,122,98,0
29118,62,99,1
19276,76,22,1
9000,40,70,0
5566,62,43,0
26338,98,77,1
24524,76,63,1
18375,71,15,1
11961,57,93,0
30574,110,110,1
2823,7,22,0
21447,71,39,1
3878,38,30,0
26328,88,77,1
21822,62,42,1
5165,45,40,0
29674,106,103,1
24724,20,65,1
29297,113,100,1
2631,71,20,0
28979,51,98,1
23999,63,59,1
12482,66,97,0
29104,48,99,1
6444,44,50,0
24589,13,64,1
25704,104,72,1
13811,115,107,0
29942,118,105,1
7356,60,57,0
29429,117,101,1
5377,1,42,0
28793,121,96,1
2314,10,18,0
9679,79,75,0
24321,1,62,1
24321,1,62,1
19217,17,22,1
5889,1,46,0
8504,56,66,0
13881,57,108,0
27571,51,87,1
26165,53,76,1
6529,1,51,0
12887,87,100,0
5703,71,44,0
25270,54,69,1
30644,52,111,1
4741,5,37,0
27122,114,83,1
27664,16,88,1
14185,105,110,0
23314,18,54,1
19149,77,21,1
1966,46,15,0
9468,124,73,0
22594,66,48,1
4158,62,32,0
29545,105,102,1
8639,63,67,0
1694,30,13,0
25325,109,69,1
30165,85,107,1
19401,73,23,1
24206,14,61,1
17990,70,12,1
3147,75,24,0
12096,64,94,0
13416,104,104,0
9341,125,72,0
13028,100,101,0
13455,15,105,0
30717,125,111,1
25535,63,71,1
5130,10,40,0
13980,28,109,0
28019,115,90,1
20861,125,34,1
11256,120,87,0
24907,75,66,1
12467,51,97,0
27190,54,84,1
14202,122,110,0
5762,2,45,0
25537,65,71,1
24132,68,60,1
6909,125,53,0
21833,73,42,1
21450,74,39,1
527,15,4,0
20939,75,35,1
26231,119,76,1
25533,61,71,1
23433,9,55,1
9639,39,75,0
24773,69,65,1
29621,53,103,1
5805,45,45,0
29290,106,100,1
21641,9,41,1
30445,109,109,1
29027,99,98,1
21011,19,36,1
7867,59,61,0
10616,120,82,0
21947,59,43,1
18891,75,19,1
9641,41,75,0
916,20,7,0
13431,119,104,0
25209,121,68,1
7871,63,61,0
8000,64,62,0
4678,70,36,0
25031,71,67,1
12345,57,96,0
16856,88,3,1
24269,77,61,1
3767,55,29,0
28281,121,92,1
22717,61,49,1
5761,1,45,0
5761,1,45,0
10485,117,81,0
28084,52,91,1
11669,21,91,0
1035,11,8,0
9596,124,74,0
6445,45,50,0
27123,115,83,1
1175,23,9,0
26428,60,78,1
28600,56,95,1
5125,5,40,0
26746,122,80,1
24507,59,63,1
24134,70,60,1
659,19,5,0
8844,12,69,0
14068,116,109,0
10746,122,83,0
29123,67,99,1
30672,80,111,1
13928,104,108,0
23813,5,58,1
11133,125,86,0
13363,51,104,0
7040,0,55,0
23418,122,54,1
9812,84,76,0
12843,43,100,0
30544,80,110,1
27743,95,88,1
5173,53,40,0
3462,6,27,0
28023,119,90,1
26294,54,77,1
7611,59,59,0
2568,8,20,0
29874,50,105,1
29111,55,99,1
12092,60,94,0
24344,24,62,1
26064,80,75,1
24094,30,60,1
27895,119,89,1
30419,83,109,1
8376,56,65,0
27733,85,88,1
30271,63,108,1
24714,10,65,1
23878,70,58,1
14057,105,109,0
12661,117,98,0
25949,93,74,1
26965,85,82,1
24638,62,64,1
22471,71,47,1
22268,124,45,1
12149,117,94,0
26427,59,78,1
11638,118,90,0
26487,119,78,1
11258,122,87,0
30326,118,108,1
29232,48,100,1
28472,56,94,1
29883,59,105,1
29424,112,101,1
29292,108,100,1
9378,34,73,0
7719,39,60,0
24336,16,62,1
24219,27,61,1
21958,70,43,1
7168,0,56,0
7490,66,58,0
7495,71,58,0
21525,21,40,1
5379,3,42,0
30097,17,107,1
29360,48,101,1
25877,21,74,1
1425,17,11,0
26379,11,78,1
28571,27,95,1
29367,55,101,1
25978,122,74,1
24088,24,60,1
25786,58,73,1
29562,122,102,1
6656,0,52,0
23992,56,59,1
20886,22,35,1
1801,9,14,0
25227,11,69,1
25032,72,67,1
30711,119,111,1
10145,33,79,0
29121,65,99,1
26936,56,82,1
28536,120,94,1
29235,51,100,1
24333,13,62,1
7092,52,55,0
22780,124,49,1
3777,65,29,0
25592,120,71,1
12527,111,97,0
1673,9,13,0
27132,124,83,1
14247,39,111,0
12854,54,100,0
29814,118,104,1
18839,23,19,1
29618,50,103,1
12759,87,99,0
20932,68,35,1
26942,62,82,1
23056,16,52,1
27506,114,86,1
27459,67,86,1
9409,65,73,0
23823,15,58,1
24451,3,63,1
12729,57,99,0
24262,70,61,1
14145,65,110,0
7489,65,58,0
1929,9,15,0
21267,19,38,1
21140,20,37,1
24327,7,62,1
22552,24,48,1
14313,105,111,0
25865,9,74,1
1222,70,9,0
25948,92,74,1
13303,119,103,0
30015,63,106,1
26293,53,77,1
22933,21,51,1
9411,67,73,0
400,16,3,0
25018,58,67,1
70,70,0,0
29243,59,100,1
24506,58,63,1
21782,22,42,1
23452,28,55,1
27529,9,87,1
13882,58,108,0
26493,125,78,1
25477,5,71,1
20904,40,35,1
23484,60,55,1
6599,71,51,0
24448,0,63,1
24320,0,62,1
13398,86,104,0
4229,5,33,0
24717,13,65,1
26621,125,79,1
13688,120,106,0
28094,62,91,1
30573,109,110,1
20937,73,35,1
27931,27,90,1
11606,86,90,0
24330,10,62,1
23998,62,59,1
26937,57,82,1
27896,120,89,1
28645,101,95,1
12151,119,94,0
23558,6,56,1
7481,57,58,0
26604,108,79,1
29776,80,104,1
13014,86,101,0
9952,96,77,0
28934,6,98,1
26165,53,76,1
6460,60,50,0
28236,76,92,1
7496,72,58,0
6971,59,54,0
29338,26,101,1
21825,65,42,1
24203,11,61,1
21779,19,42,1
30544,80,110,1
23487,63,55,1
23312,16,54,1
26114,2,76,1
23959,23,59,1
24125,61,60,1
29837,13,105,1
5822,62,45,0
24066,2,60,1
1221,69,9,0
788,20,6,0
660,20,5,0
26429,61,78,1
10933,53,85,0
11064,56,86,0
26570,74,79,1
24207,15,61,1
21144,24,37,1
8957,125,69,0
10662,38,83,0
2565,5,20,0
25938,82,74,1
13469,29,105,0
30710,118,111,1
11060,52,86,0
27123,115,83,1
20135,39,29,1
6075,59,47,0
23184,16,53,1
7491,67,58,0
20742,6,34,1
529,17,4,0
27674,26,88,1
28224,64,92,1
24452,4,63,1
26183,71,76,1
22716,60,49,1
24453,5,63,1
13085,29,102,0
13994,42,109,0
4806,70,37,0
3842,2,30,0
24973,13,67,1
7169,1,56,0
13947,123,108,0
9159,71,71,0
14000,48,109,0
21139,19,37,1
8624,48,67,0
10038,54,78,0
12987,59,101,0
12960,32,101,0
21397,21,39,1
11942,38,93,0
4778,42,37,0
139,11,1,0
139,11,1,0
23701,21,57,1
3335,7,26,0
30318,110,108,1
26041,57,75,1
9606,6,75,0
29750,54,104,1
12658,114,98,0
1163,11,9,0
24504,56,63,1
5429,53,42,0
22036,20,44,1
28977,49,98,1
651,11,5,0
11002,122,85,0
25322,106,69,1
27861,85,89,1
19607,23,25,1
12023,119,93,0
29247,63,100,1
12666,122,98,0
24248,56,61,1
13860,36,108,0
12122,90,94,0
11333,69,88,0
29109,53,99,1
12533,117,97,0
3765,53,29,0
29904,80,105,1
27036,28,83,1
2824,8,22,0
13321,9,104,0
24056,120,59,1
26748,124,80,1
20879,15,35,1
24067,3,60,1
29936,112,105,1
26250,10,77,1
13367,55,104,0
21819,59,42,1
3716,4,29,0
23802,122,57,1
4995,3,39,0
26618,122,79,1
9668,68,75,0
13431,119,104,0
4789,53,37,0
26213,101,76,1
14014,62,109,0
12924,124,100,0
23612,60,56,1
13305,121,103,0
28154,122,91,1
13032,104,101,0
26072,88,75,1
8001,65,62,0
29628,60,103,1
18274,98,14,1
27771,123,88,1
27320,56,85,1
20928,64,35,1
5769,9,45,0
28084,52,91,1
14068,116,109,0
26487,119,78,1
27587,67,87,1
2254,78,17,0
12794,122,99,0
28466,50,94,1
24590,14,64,1
2113,65,16,0
23163,123,52,1
6408,8,50,0
13625,57,106,0
24409,89,62,1
13751,55,107,0
3117,45,24,0
27383,119,85,1
24581,5,64,1
12001,97,93,0
26558,62,79,1
7595,43,59,0
26365,125,77,1
27639,119,87,1
2742,54,21,0
23817,9,58,1
25376,32,70,1
21182,62,37,1
28281,121,92,1
22028,12,44,1
4674,66,36,0
23434,10,55,1
9278,62,72,0
9278,62,72,0
30333,125,108,1
30454,118,109,1
4483,3,35,0
24462,14,63,1
21018,26,36,1
27027,19,83,1
26565,69,79,1
6078,62,47,0
11959,55,93,0
21267,19,38,1
24079,15,60,1
29928,104,105,1
28402,114,93,1
18243,67,14,1
21062,70,36,1
28218,58,92,1
28218,58,92,1
26051,67,75,1
20167,71,29,1
1583,47,12,0
10170,58,79,0
23692,12,57,1
21517,13,40,1
29595,27,103,1
30032,80,106,1
24892,60,66,1
25093,5,68,1
26294,54,77,1
26293,53,77,1
7618,66,59,0
8136,72,63,0
13816,120,107,0
14062,110,109,0
26468,100,78,1
28948,20,98,1
30672,80,111,1
22333,61,46,1
26435,67,78,1
1744,80,13,0
9790,62,76,0
24471,23,63,1
28616,72,95,1
25806,78,73,1
24334,14,62,1
9670,70,75,0
1433,25,11,0
6530,2,51,0
452,68,3,0
22208,64,45,1
3334,6,26,0
6055,39,47,0
22289,17,46,1
23822,14,58,1
26560,64,79,1
3146,74,24,0
29296,112,100,1
25672,72,72,1
25797,69,73,1
11638,118,90,0
9616,16,75,0
24253,61,61,1
13436,124,104,0
13929,105,108,0
768,0,6,0
28855,55,97,1
13221,37,103,0
20030,62,28,1
20756,20,34,1
25914,58,74,1
27331,67,85,1
4671,63,36,0
5701,69,44,0
13930,106,108,0
18379,75,15,1
9412,68,73,0
3592,8,28,0
10304,64,80,0
13015,87,101,0
4866,2,38,0
22545,17,48,1
6659,3,52,0
20420,68,31,1
5932,44,46,0
3500,44,27,0
23998,62,59,1
17478,70,8,1
30670,78,111,1
30057,105,106,1
3973,5,31,0
13093,37,102,0
29936,112,105,1
11198,62,87,0
29111,55,99,1
28600,56,95,1
23433,9,55,1
30272,64,108,1
11149,13,87,0
14261,53,111,0
29374,62,101,1
29362,50,101,1
28468,52,94,1
8739,35,68,0
29425,113,101,1
783,15,6,0
21395,19,39,1
12223,63,95,0
8130,66,63,0
6978,66,54,0
6978,66,54,0
26937,57,82,1
23578,26,56,1
1304,24,10,0
13688,120,106,0
9849,121,76,0
28352,64,93,1
13047,119,101,0
24000,64,59,1
10997,117,85,0
27332,68,85,1
10746,122,83,0
24712,8,65,1
24712,8,65,1
24713,9,65,1
19242,42,22,1
17475,67,8,1
22417,17,47,1
26231,119,76,1
13222,38,103,0
21960,72,43,1
28946,18,98,1
3845,5,30,0
1972,52,15,0
21900,12,43,1
29256,72,100,1
28907,107,97,1
29551,111,102,1
11510,118,89,0
2440,8,19,0
12958,30,101,0
11766,118,91,0
3012,68,23,0
4996,4,39,0
5619,115,43,0
4429,77,34,0
26463,95,78,1
28268,108,92,1
9945,89,77,0
24730,26,65,1
1032,8,8,0
29942,118,105,1
2621,61,20,0
25145,57,68,1
21824,64,42,1
24718,14,65,1
29883,59,105,1
26296,56,77,1
30064,112,106,1
10083,99,78,0
4928,64,38,0
24588,12,64,1
13738,42,107,0
22334,62,46,1
25021,61,67,1
23970,34,59,1
